,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
687,Trauco,95738,262,https://s.glbimg.com/es/sde/f/2019/04/26/92bd61710e21808fbbecfb022cfe34e7_FORMATO.png,2,3.7,Miguel Ángel Trauco Saavedra,0.0,2,5.56,6,"{'A': 1, 'CA': 1, 'FC': 2, 'PE': 2, 'RB': 4}",trauco,7,0.0
688,Madson,42467,341,https://s.glbimg.com/es/sde/f/2019/05/08/c9bb1f5c1ae81ac847abefc7ea36f736_FORMATO.png,5,1.86,Madson Formagini Caridade,0.0,4,6.46,6,"{'FC': 2, 'FD': 1, 'FF': 6, 'FS': 11, 'PE': 14, 'RB': 2}",madson,6,0.0
689,Éderson,103099,283,https://s.glbimg.com/es/sde/f/2018/09/25/2b532258f7e60e9ec20bb6d04c574566_FORMATO.png,0,0.0,Éderson José dos Santos Lourenço da Silva,0.0,4,2.0,6,{},ederson,6,0.0
690,Reinier,105068,262,https://s.glbimg.com/es/sde/f/2019/02/26/a408b122a7bad435686da050ed61909e_FORMATO.jpeg,0,0.0,Reinier Jesus Carvalho,0.0,4,3.0,6,{},reinier,6,0.0
691,Mascarenhas,99721,266,https://s.glbimg.com/es/sde/f/2017/07/25/440c5676c1d5aade1bd6ddf33598e814_FORMATO.png,0,0.0,Matheus Mascarenhas dos Santos Raimundo,0.0,2,3.0,6,{},mascarenhas,6,0.0
692,Fabrício,61228,341,https://s.glbimg.com/es/sde/f/2019/03/23/1c71c2070af8670cdc9e45e7d111715c_FORMATO.png,0,0.0,Fabrício Barros Santana,0.0,1,1.0,6,{},fabricio,6,0.0
693,Vinícius,105199,262,https://s.glbimg.com/es/sde/f/2019/03/26/a514a8787d2c34f1210e22825eabfc2c_FORMATO.png,0,0.0,Vinícius de Souza Costa,0.0,4,2.0,6,{},vinicius,6,0.0
694,Marcos Felipe ,85004,266,https://s.glbimg.com/es/sde/f/2018/05/18/72317ca5c12be51354f8792ab39b37d8_FORMATO.png,0,0.0,Marcos Felipe de Freitas Monteiro,0.0,1,2.0,6,{},marcos-felipe,6,0.0
695,Caio,101601,266,https://s.glbimg.com/es/sde/f/2018/09/20/f970b4dfcb039c351e6e0f6bd9a64edb_FORMATO.png,0,0.0,Caio Vinicius da Conceição,0.0,4,2.0,6,{},caio,6,0.0
696,Leandro Souza,62057,341,https://s.glbimg.com/es/sde/f/2019/03/23/3bdd0f64b8caf2a1f19db1abc54eb9a6_FORMATO.png,1,0.0,Leandro Rosa Souza,0.0,3,3.62,6,{},leandro-souza,6,0.0
697,Bill,105272,262,https://s.glbimg.com/es/sde/f/2019/03/26/72599168f208c77a0fcbc5f5c1bd7fb4_FORMATO.png,1,-0.3,Fabricio Rodrigues da Silva Ferreira,0.0,5,0.73,6,{'PE': 1},bill,6,0.0
698,Rafael,97902,262,https://s.glbimg.com/es/sde/f/2019/04/26/64d0a13b8e06be6354ab0abfb3a8b449_FORMATO.png,1,-1.2,Rafael Santos de Sousa,0.0,3,0.73,6,"{'CA': 1, 'FC': 1, 'FF': 1, 'FS': 1}",rafael,6,0.0
699,Agenor,71724,266,https://s.glbimg.com/es/sde/f/2019/04/28/250bbbb44b3bc7a9a330aa4be2da6f11_FORMATO.png,2,-3.9,Agenor Detofol,-9.0,1,0.75,6,"{'CV': 1, 'DD': 1, 'FS': 1, 'GS': 3, 'PE': 1}",agenor,6,-1.77
700,Zé Ricardo,102911,266,https://s.glbimg.com/es/sde/f/2018/09/18/03e7abfdac596735f28f8c3784957b23_FORMATO.png,0,0.0,José Ricardo Araújo Fernandes,0.0,4,1.0,6,{},ze-ricardo,6,0.0
701,Didira,63178,341,https://s.glbimg.com/es/sde/f/2019/03/23/53d76a1f4b80cf6193e40d704877fbab_FORMATO.png,6,2.78,Cícero dos Santos Bezerra,4.4,4,6.64,6,"{'FC': 4, 'FF': 2, 'FS': 9, 'PE': 13, 'RB': 11}",didira,7,0.81
702,Lucas Silva,98515,262,https://s.glbimg.com/es/sde/f/2019/04/26/688eee515ba3a5aad11e8f9d0b719f66_FORMATO.png,2,1.1,Lucas da Silva de Jesus,0.0,5,2.0,6,"{'FS': 2, 'PE': 1, 'RB': 1}",lucas-silva,6,0.0
703,Pedro,94583,266,https://s.glbimg.com/es/sde/f/2018/09/20/c439d4a824c7f1fd8ec63ecd4e10983e_FORMATO.png,5,5.9,Pedro Guilherme Abreu dos Santos,9.8,5,12.31,6,"{'FC': 3, 'FD': 2, 'FF': 2, 'FS': 3, 'G': 3, 'I': 3, 'RB': 2}",pedro,6,1.68
704,Gabriel Batista,98333,262,https://s.glbimg.com/es/sde/f/2019/04/26/69ee9fb82966a6aed84c07e074991f1a_FORMATO.png,0,0.0,Gabriel Batista de Souza,0.0,1,4.0,6,{},gabriel-batista,6,0.0
705,João Pedro,104026,266,https://s.glbimg.com/es/sde/f/2019/04/28/5584b0d256734e97b4adbf725c2ce137_FORMATO.png,3,8.27,João Pedro Junqueira de Jesus,8.8,5,5.46,6,"{'CA': 1, 'FC': 1, 'FS': 3, 'G': 3, 'PE': 4, 'RB': 2}",joao-pedro,7,0.2
706,Mateus Gonçalves,103076,354,https://s.glbimg.com/es/sde/f/2019/04/30/fa847e00f13ad27310e18e3ed9e229f5_FORMATO.jpeg,1,-0.9,Mateus Gonçalves Martins,0.0,5,2.6,6,{'PE': 3},mateus-goncalves,6,0.0
707,Rodolfo,63082,266,https://s.glbimg.com/es/sde/f/2018/05/18/5f872890e2cb0764d6ab01fa87c80a2b_FORMATO.png,5,-0.9,Rodolfo Alves de Melo,-2.6,1,1.88,6,"{'DD': 5, 'GS': 9, 'PE': 5}",rodolfo,7,-0.67
708,Marcos Paulo,103645,266,https://s.glbimg.com/es/sde/f/2019/04/28/6b67724f0df358a59b19d910a740b005_FORMATO.png,2,5.5,Marcos Paulo Costa do Nascimento,1.0,5,3.09,6,"{'A': 2, 'FC': 1, 'FF': 1, 'FS': 2, 'PE': 1}",marcos-paulo,6,-1.03
709,Léo Santos,95820,266,https://s.glbimg.com/es/sde/f/2019/03/31/c0546b8f7369bd0b592729269c138b03_FORMATO.png,0,0.0,Leonardo Rodrigues dos Santos,0.0,3,6.0,6,{},leo-santos,5,0.0
710,Lincoln,100065,262,https://s.glbimg.com/es/sde/f/2019/04/26/255d9bff72ac266df10afb5e3a477f23_FORMATO.png,5,3.04,Lincoln Corrêa dos Santos,0.0,5,4.16,6,"{'CA': 1, 'FC': 3, 'FD': 4, 'FF': 3, 'FS': 8, 'G': 1, 'I': 1, 'PE': 5, 'RB': 1}",lincoln,6,-0.4
711,Ezequiel ,80318,265,https://s.glbimg.com/es/sde/f/2019/05/07/9db851eba6d52f43af59baaf6fc0aa8e_FORMATO.png,1,4.4,Ezequiel Jacinto de Biasi,0.0,2,4.11,6,"{'FC': 2, 'FS': 2, 'PE': 2, 'SG': 1}",ezequiel,6,0.0
712,Thuler,100125,262,https://s.glbimg.com/es/sde/f/2019/04/26/95196820b7c23e6db6715208a1fd4ea6_FORMATO.png,3,-0.63,Matheus Soares Thuler,-0.6,3,1.99,6,"{'CA': 1, 'FC': 2, 'FS': 1, 'PE': 3, 'RB': 1}",thuler,6,-0.42
713,Derley,60791,356,https://s.glbimg.com/es/sde/f/2019/03/22/38fbbc852eaf7ac63811890c98f9ee2a_FORMATO.png,0,0.0,Wanderley de Jesus Sousa,0.0,4,5.0,6,{},derley,6,0.0
714,Marcelo Boeck,37788,356,https://s.glbimg.com/es/sde/f/2019/03/22/4b4e1c64603c84d346f4ba4ad46fb562_FORMATO.png,0,0.0,Marcelo Boeck,0.0,1,5.0,6,{},marcelo-boeck,6,0.0
715,Carlinhos,63194,356,https://s.glbimg.com/es/sde/f/2019/03/22/7da6584b8edbee8649acb25931c97e1e_FORMATO.png,6,2.35,Carlos Emiliano Pereira,0.7,2,5.01,6,"{'CA': 1, 'FC': 8, 'FD': 1, 'FF': 3, 'FS': 6, 'PE': 10, 'RB': 11}",carlinhos,7,-0.33
716,Diego Tavares,83869,356,https://s.glbimg.com/es/sde/f/2019/03/26/2927048c0da9fb9fe99f8992d8483dbc_FORMATO.png,0,0.0,Diego Barbosa Tavares,0.0,2,3.0,6,{},diego-tavares,5,0.0
717,Igor Julião,81951,266,https://s.glbimg.com/es/sde/f/2018/10/10/c1027d589069c95376f433aa4ccfbe1a_FORMATO.png,2,2.5,Igor de Carvalho Julião,0.0,2,3.15,6,"{'FS': 1, 'RB': 3}",igor-juliao,6,0.0
718,Paulo Roberto,69047,356,https://s.glbimg.com/es/sde/f/2019/03/22/98a0ece4c6b60ee9652ec2c1e371f056_FORMATO.png,2,2.1,Paulo Roberto da Silva,0.0,4,5.19,6,"{'FC': 4, 'FF': 1, 'FS': 6, 'PE': 2, 'RB': 2}",paulo-roberto,6,0.0
719,Wellington Paulista,38279,356,https://s.glbimg.com/es/sde/f/2019/03/23/2138dee0c7885fcda59ec315f3f3c8bd_FORMATO.png,5,3.94,Wellington Pereira do Nascimento,0.0,5,10.59,6,"{'A': 1, 'CA': 1, 'FC': 13, 'FD': 2, 'FF': 4, 'FS': 6, 'FT': 1, 'G': 1, 'PE': 3, 'RB': 3}",wellington-paulista,5,0.0
720,Matheus Ferraz,38632,266,https://s.glbimg.com/es/sde/f/2019/03/21/153f5cacc7a34ba4806328a24f5a1750_FORMATO.png,6,3.87,Matheus Ferraz Pereira,4.9,3,6.71,6,"{'CA': 1, 'FC': 7, 'FD': 4, 'FF': 3, 'FS': 1, 'G': 1, 'I': 1, 'PE': 5, 'RB': 10}",matheus-ferraz,7,0.85
721,Felipe Alves,72372,356,https://s.glbimg.com/es/sde/f/2019/03/22/c0caa3f398373f554d289ace20f955ec_FORMATO.png,6,2.77,Felipe Alves Raymundo,0.5,1,7.65,6,"{'DD': 12, 'FC': 1, 'GS': 9, 'PE': 3}",felipe-alves,7,-0.15
722,Airton,61985,266,https://s.glbimg.com/es/sde/f/2019/03/21/d608f479e030bba9eaacc9453619b564_FORMATO.png,3,0.77,Airton Ribeiro Santos,0.0,4,4.49,6,"{'CA': 1, 'FC': 1, 'FS': 3, 'PE': 4, 'RB': 3}",airton,6,0.0
723,Bruno Melo,84339,356,https://s.glbimg.com/es/sde/f/2019/03/22/5b57ab0df3cfe7250d2365f6149d1672_FORMATO.png,0,0.0,Bruno Ferreira Melo,0.0,2,4.0,6,{},bruno-melo,6,0.0
724,Romarinho,84523,356,https://s.glbimg.com/es/sde/f/2019/03/22/1e91578796c67027f42f8dfaefafd24d_FORMATO.png,4,3.38,José Romário Silva de Souza,4.9,5,4.64,6,"{'CA': 1, 'FC': 3, 'FS': 4, 'G': 1, 'I': 1, 'PE': 5, 'RB': 6}",romarinho,6,0.75
725,Osvaldo,42222,356,https://s.glbimg.com/es/sde/f/2019/03/22/cf67516d72742aa5e48694567a33d6b6_FORMATO.png,5,3.7,Osvaldo Lourenço Filho,4.7,5,6.43,6,"{'A': 2, 'CA': 1, 'FC': 3, 'FD': 2, 'FS': 2, 'G': 1, 'PE': 8, 'RB': 2}",osvaldo,7,0.09
726,Gabriel Dias,88368,356,https://s.glbimg.com/es/sde/f/2019/03/22/4d0e23087bc533d8757c980cbd598eee_FORMATO.png,5,2.82,Gabriel Dias de Oliveira,3.9,4,4.43,6,"{'CA': 1, 'FC': 8, 'FF': 2, 'FS': 7, 'PE': 5, 'RB': 11}",gabriel-dias,7,0.27
727,Max Walef,84338,356,https://s.glbimg.com/es/sde/f/2019/03/22/a9f9fc2677cbf0f365db6054f150935d_FORMATO.png,0,0.0,Max Walef Araújo da Silva,0.0,1,1.0,6,{},max-walef,6,0.0
728,Dodô,84927,356,https://s.glbimg.com/es/sde/f/2019/03/22/8a56679778a0433e0c37f71ecf3c4efa_FORMATO.png,3,0.17,Raphael Guimarães de Paula,0.0,4,3.16,6,{'FS': 1},dodo,6,-0.31
729,Paulo Ricardo,88224,266,https://s.glbimg.com/es/sde/f/2018/08/07/40535dad7f23b1a420480a49910c5680_FORMATO.png,0,0.0,Paulo Ricardo Ferreira,0.0,3,3.0,6,{},paulo-ricardo,5,0.0
730,Pablo Dyego,86444,266,https://s.glbimg.com/es/sde/f/2018/09/20/013c4c3e1dffe0fb41e29461871427f3_FORMATO.png,1,0.0,Pablo Dyego da Silva Rosa,0.0,5,2.17,6,"{'FC': 1, 'FS': 1}",pablo-dyego,6,0.0
731,Dodi,89883,266,https://s.glbimg.com/es/sde/f/2018/04/20/9dae8b824d6d7c1a316a903af9b3740e_FORMATO.png,0,0.0,Douglas Moreira Fagundes,0.0,4,3.0,6,{},dodi,6,0.0
732,Roger Carvalho,51415,356,https://s.glbimg.com/es/sde/f/2019/03/22/d7e594d8f0b678708a852f3ee9178e96_FORMATO.png,4,1.15,Roger de Carvalho,0.0,3,4.38,6,"{'FC': 1, 'FF': 1, 'FS': 2, 'PE': 9, 'RB': 4}",roger-carvalho,7,0.0
733,Everaldo ,91151,264,https://s.glbimg.com/es/sde/f/2019/05/23/6fff5abfbfbd6b07376f8891759f2538_FORMATO.png,2,1.1,Everaldo Silva do Nascimento,0.0,5,3.47,6,"{'A': 1, 'CA': 1, 'FC': 4, 'FF': 1, 'FS': 4, 'I': 2, 'PE': 2}",everaldo,6,0.0
734,Digão,68886,266,https://s.glbimg.com/es/sde/f/2018/07/05/108a277374dbf9d6964a4440bd9ef43e_FORMATO.png,0,0.0,Rodrigo Júnior Paula Silva,0.0,3,7.0,6,{},digao,5,0.0
735,Marlon,88427,356,https://s.glbimg.com/es/sde/f/2019/03/22/165ca899b89d297dde03eeab3ad9dee7_FORMATO.png,2,1.0,Marlon Adriano Prezotti,0.0,4,3.63,6,"{'FC': 1, 'FS': 2, 'RB': 1}",marlon,6,0.0
736,Éderson,73446,356,https://s.glbimg.com/es/sde/f/2019/03/22/24b700fe4f2c7138597131364bc2d2d4_FORMATO.png,0,0.0,Éderson Alves Ribeiro Silva,0.0,5,6.0,6,{},ederson,5,0.0
737,Marlon,91706,266,https://s.glbimg.com/es/sde/f/2018/05/18/957dc9c05196688e737761b957122b5e_FORMATO.png,0,0.0,Marlon Rodrigues Xavier,0.0,2,4.0,6,{},marlon,6,0.0
738,Edinho,80193,356,https://s.glbimg.com/es/sde/f/2019/03/22/b196faf58ff8f5c11884a98aae52bb13_FORMATO.png,6,3.65,Francisco Edson Moreira da Silva,-0.2,4,8.44,6,"{'CA': 1, 'FC': 3, 'FD': 4, 'FF': 6, 'FS': 13, 'G': 1, 'I': 1, 'PE': 9, 'RB': 3}",edinho,5,-0.77
739,Henrique,37694,283,https://s.glbimg.com/es/sde/f/2018/05/18/f4c3f244aefa8557f0db6db3c2b7328a_FORMATO.png,4,1.62,Henrique Pacheco de Lima,2.2,4,6.29,6,"{'FC': 7, 'FS': 2, 'PE': 5, 'RB': 7}",henrique,7,0.23
740,Marcinho,90458,356,https://s.glbimg.com/es/sde/f/2019/03/22/8f366bd1f99334183e816c8b6e06bc3c_FORMATO.png,6,5.75,Márcio Augusto da Silva Barbosa,4.2,5,7.83,6,"{'A': 2, 'CA': 2, 'FC': 4, 'FD': 2, 'FF': 2, 'FS': 6, 'G': 2, 'I': 3, 'PE': 10, 'RB': 8}",marcinho,7,-1.9
741,Romero,79109,356,https://s.glbimg.com/es/sde/f/2019/03/22/6f3e87cd0ea7dd0de1f8463bf7e216a1_FORMATO.png,0,0.0,Santiago Ernesto Romero Fernández,0.0,4,4.0,6,{},romero,6,0.0
742,Nino,91708,266,https://s.glbimg.com/es/sde/f/2019/03/31/828e2021812c049027270d8bec818205_FORMATO.png,6,1.87,Marcílio Florêncio Mota Filho,3.0,3,2.58,6,"{'CA': 2, 'FC': 7, 'FD': 1, 'FS': 4, 'G': 1, 'PE': 5, 'RB': 6}",nino,7,-0.47
743,Fernando Diniz,72391,266,https://s.glbimg.com/es/sde/f/2019/03/31/d5e12d0aeac958061862829b9b8a6b61_FORMATO.png,6,2.99,Fernando Diniz Silva,1.75,6,6.14,6,{},fernando-diniz,7,-0.45
744,Patrick Fabiano,80275,341,https://s.glbimg.com/es/sde/f/2019/03/23/5009c08e2e14b3fc4e2a17576710e6cd_FORMATO.png,3,2.47,Patrick Fabiano Alves Nóbrega Luz,3.6,5,6.21,6,"{'A': 1, 'FC': 9, 'FD': 3, 'FF': 3, 'FS': 3, 'I': 3, 'PE': 7, 'RB': 2}",patrick-fabiano,7,0.5
745,Tinga,82628,356,https://s.glbimg.com/es/sde/f/2019/03/22/fa74caf8029ce11e791edd0d7fc03025_FORMATO.png,2,-0.2,Guilherme de Jesus da Silva,0.0,2,0.73,6,"{'FC': 3, 'FS': 1, 'PE': 8, 'RB': 2}",tinga,6,0.0
746,Felipe,91733,356,https://s.glbimg.com/es/sde/f/2019/03/22/4ef6aa2bd0c3f910bdb023b63225bec1_FORMATO.png,4,2.25,Luiz Antonio Ferreira Rodrigues,2.8,4,5.96,6,"{'CA': 1, 'FC': 6, 'FD': 1, 'FS': 4, 'PE': 19, 'RB': 11}",felipe,7,0.54
747,Bruno Silva,68698,266,https://s.glbimg.com/es/sde/f/2019/03/21/555c62e4a3cee5e6cbe3931eb000ac6f_FORMATO.png,3,5.33,Bruno César Pereira da Silva,0.0,4,9.58,6,"{'FC': 4, 'FD': 1, 'FF': 2, 'FS': 7, 'PE': 6, 'RB': 9}",bruno-silva,5,0.0
748,Fred,38162,283,https://s.glbimg.com/es/sde/f/2018/05/18/d0c4af39faf530d73e1192ba68d0ce20_FORMATO.png,6,1.4,Frederico Chaves Guedes,2.2,5,6.62,6,"{'A': 1, 'CA': 1, 'FC': 7, 'FD': 2, 'FF': 4, 'FS': 6, 'FT': 1, 'I': 3, 'PE': 9, 'RB': 1}",fred,7,0.42
749,Luciano,80287,266,https://s.glbimg.com/es/sde/f/2018/07/05/1283cc320b56be7f4661388346c1aeba_FORMATO.png,5,4.28,Luciano da Rocha Neves,0.0,5,7.06,6,"{'A': 1, 'CA': 3, 'FC': 9, 'FD': 4, 'FF': 6, 'FS': 7, 'G': 2, 'I': 3, 'PE': 14, 'PP': 1, 'RB': 5}",luciano,7,0.0
750,Daniel,93791,266,https://s.glbimg.com/es/sde/f/2019/03/21/a5343d1cb58ce6999a4b7c00ec34ac1f_FORMATO.png,4,2.12,Daniel Sampaio Simões,1.8,4,4.51,6,"{'A': 1, 'CA': 1, 'FC': 4, 'FD': 3, 'FF': 1, 'FS': 5, 'PE': 8, 'RB': 2}",daniel,7,-0.3
751,Alexandre Cajuru,80276,341,https://s.glbimg.com/es/sde/f/2019/03/23/edb53fb0c37fc84723a26e49ce65dfa0_FORMATO.png,0,0.0,Alexandre Rosa Paschoalato,0.0,1,3.0,6,{},alexandre-cajuru,5,0.0
752,Edílson,38523,283,https://s.glbimg.com/es/sde/f/2018/05/18/44e434adf82fc311f1b839c8a9d7d38d_FORMATO.png,3,2.97,Edílson Mendes Guimarães,0.0,2,6.2,6,"{'CA': 1, 'CV': 1, 'FC': 6, 'FF': 1, 'FS': 4, 'FT': 1, 'PE': 8, 'RB': 7, 'SG': 1}",edilson,5,0.0
753,Diego Ferreira,91783,356,https://s.glbimg.com/es/sde/f/2019/03/22/5af58b980f38d4ac45b0ffe001519d71_FORMATO.png,0,0.0,Diego Ferreira Matheus,0.0,2,4.0,6,{},diego-ferreira,6,0.0
754,Júnior Santos,101002,356,https://s.glbimg.com/es/sde/f/2019/03/22/942da177a5896c7e0236b3f54baed905_FORMATO.png,6,2.0,José Antonio dos Santos Júnior,4.3,5,5.64,6,"{'FC': 4, 'FD': 3, 'FF': 6, 'FS': 3, 'FT': 1, 'I': 2, 'PE': 8, 'RB': 3}",junior-santos,7,1.12
755,Matheus Alessandro,97527,356,https://s.glbimg.com/es/sde/f/2019/03/22/fff7f99312b5f26f059e27d7f7b203a5_FORMATO.png,0,0.0,Matheus Alessandro dos Santos Pereira,0.0,5,3.0,6,{},matheus-alessandro,6,0.0
756,Araruna,95660,356,https://s.glbimg.com/es/sde/f/2019/03/23/6af5c025e0db9d04d70d983be161d599_FORMATO.png,2,1.45,Felipe Araruna Hoffman,0.0,4,4.11,6,"{'CA': 1, 'FC': 1, 'PE': 2, 'RB': 4}",araruna,6,0.0
757,Matheus Savio,91264,341,https://s.glbimg.com/es/sde/f/2019/03/23/70bbe919f0366ddc8bfed57df94afcc3_FORMATO.png,6,4.92,Matheus Gonçalves Savio,2.4,4,9.44,6,"{'FC': 3, 'FD': 4, 'FF': 1, 'FS': 10, 'FT': 2, 'G': 1, 'I': 1, 'PE': 12, 'RB': 7}",matheus-savio,7,-0.19
758,Nathan,102607,356,https://s.glbimg.com/es/sde/f/2019/03/26/fac8ae4b1ad76816a386604cbe32d846_FORMATO.png,2,1.45,Nathan Otávio Ribeiro,1.2,3,2.62,6,"{'FC': 1, 'FS': 2, 'PE': 2, 'RB': 2}",nathan,6,-0.13
759,Gustavo Coutinho,104362,356,https://s.glbimg.com/es/sde/f/2019/03/22/219513fd22c061ae4c06d8ae536f7b6f_FORMATO.png,0,0.0,Gustavo Coutinho Silva Lopes,0.0,5,1.0,6,{},gustavo-coutinho,6,0.0
760,Egídio,42145,283,https://s.glbimg.com/es/sde/f/2018/05/18/4e9c58c4c55851aececb2f797dca0723_FORMATO.png,3,4.23,Egídio de Araújo Pereira Júnior,1.4,2,8.26,6,"{'A': 1, 'FC': 2, 'FD': 1, 'FF': 1, 'FS': 2, 'PE': 16, 'RB': 7}",egidio,2,-0.27
761,Robinho,62104,283,https://s.glbimg.com/es/sde/f/2018/05/07/9ec32acd97931db6852cd1b099fca085_FORMATO.png,4,6.02,Róbson Michael Signorini,6.9,4,9.75,6,"{'A': 1, 'FC': 7, 'FD': 1, 'FF': 4, 'FS': 6, 'G': 1, 'PE': 21, 'RB': 9}",robinho,7,0.02
762,Léo,50459,283,https://s.glbimg.com/es/sde/f/2018/05/18/07a11eb9e0ab294a13fe3b76d7e9393b_FORMATO.png,5,3.14,Leonardo Renan Simões de Lacerda,4.9,3,8.04,6,"{'FC': 4, 'FS': 2, 'PE': 6, 'RB': 9, 'SG': 1}",leo,7,0.54
763,Dawhan,97780,341,https://s.glbimg.com/es/sde/f/2019/03/23/6be5b8e0ec5727594d30e1a2b17e8f16_FORMATO.png,4,2.73,Dawhan Fran Urano da Purificação Oliveira,1.3,4,6.73,6,"{'FC': 1, 'FF': 2, 'FS': 1, 'PE': 4, 'RB': 7}",dawhan,7,-0.69
764,Talison,105173,356,https://s.glbimg.com/es/sde/f/2019/03/26/4ba6dd4e62dfc1753d3baf251b92078a_FORMATO.png,0,0.0,Francisco Talison Cavalcante Da Silva,0.0,2,1.0,6,{},talison,6,0.0
765,Quintero,96382,356,https://s.glbimg.com/es/sde/f/2019/03/22/df21f8c767acbe98de2f1a88be61c8e8_FORMATO.png,6,0.28,Juan Sebastián Quintero Fletcher,-1.1,3,1.87,6,"{'FC': 3, 'FD': 1, 'FS': 4, 'PE': 10, 'RB': 2}",quintero,7,-0.38
766,Giovanni Augusto,68938,290,https://s.glbimg.com/es/sde/f/2019/03/27/9bfae7e4b63cac57b0bc415f46d1ab65_FORMATO.png,5,0.44,Giovanni Augusto Oliveira Cardoso,0.4,4,3.15,6,"{'CV': 1, 'FC': 6, 'FD': 2, 'FF': 3, 'FS': 6, 'PE': 22, 'RB': 6}",giovanni-augusto,6,-0.02
767,Rafinha,83681,341,https://s.glbimg.com/es/sde/f/2019/03/23/6fa441d642d426cca217c6d7c843a2c0_FORMATO.png,0,0.0,Rafael Chagas Machado,0.0,2,4.0,6,{},rafinha,6,0.0
768,Patrick,91914,356,https://s.glbimg.com/es/sde/f/2019/03/22/cc54574005150995a5fed73fe216902f_FORMATO.png,0,0.0,Patrick Marcelino ,0.0,3,4.0,6,{},patrick,6,0.0
