,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
104,Elicarlos,50313,315,https://s.glbimg.com/es/sde/f/2018/05/24/3e401f24a4a1c1988cafbd700ba6e5c5_FORMATO.png,0,0.0,Elicarlos Souza Santos,0.0,4,6.0,3,{},elicarlos,5,0.0
105,Márcio Araújo,38311,315,https://s.glbimg.com/es/sde/f/2018/05/24/ad0bb7dfe5663137f7dcd53d1cddc61e_FORMATO.png,3,5.47,Márcio Rodrigues Araújo,3.8,4,8.25,3,"{'FC': 2, 'FD': 1, 'FF': 3, 'FS': 3, 'PE': 4, 'RB': 9}",marcio-araujo,7,0.02
106,Neto,69008,315,https://s.glbimg.com/es/sde/f/2018/08/01/51a34fdddb000e59403320c7aa8b8db4_FORMATO.png,0,0.0,Hélio Hermito Zampier Neto,0.0,3,2.0,3,{},neto,6,0.0
107,Amaral,42232,315,https://s.glbimg.com/es/sde/f/2018/05/24/1c24cfcea8b33cf62a5b111551e4c34f_FORMATO.png,1,0.0,William José de Souza,0.0,4,3.47,3,{},amaral,6,0.0
108,Rafael Pereira,51194,315,https://s.glbimg.com/es/sde/f/2019/03/28/d22ece348b83caa8bf2cd42abd7538e5_FORMATO.png,0,0.0,Rafael Pereira dos Santos,0.0,3,5.0,3,{},rafael-pereira,6,0.0
109,Eduardo,50645,315,https://s.glbimg.com/es/sde/f/2018/05/24/315077e18e31e9afaf1e1c4bcb25f7e2_FORMATO.png,3,3.3,Carlos Eduardo Santos Oliveira,0.9,2,9.19,3,"{'FS': 2, 'PE': 7, 'RB': 4, 'SG': 1}",eduardo,7,-0.66
110,Douglas,63128,315,https://s.glbimg.com/es/sde/f/2018/05/24/4db663cbb6a8ecaa23942948844e63ac_FORMATO.png,3,-0.2,Douglas Silva Bacelar,-2.5,3,2.83,3,"{'CA': 2, 'FC': 4, 'FF': 1, 'FS': 1, 'PE': 3, 'SG': 1}",douglas,7,-1.29
111,Alan Ruschel,63110,315,https://s.glbimg.com/es/sde/f/2018/05/24/ddefa1a922260aeb7a1835dd4a8117f5_FORMATO.png,3,1.67,Alan Luciano Ruschel,-2.3,2,6.09,3,"{'FC': 11, 'FD': 1, 'FS': 8, 'PE': 4, 'RB': 1, 'SG': 1}",alan-ruschel,6,-1.59
112,Gum,68887,315,https://s.glbimg.com/es/sde/f/2019/03/26/488951a254180fbde4b0bad80672f6f8_FORMATO.png,3,1.63,Welington Pereira Rodrigues,1.7,3,5.75,3,"{'FD': 1, 'FF': 2, 'I': 1, 'PE': 8, 'SG': 1}",gum,7,-0.01
113,Gustavo Campanharo,72497,315,https://s.glbimg.com/es/sde/f/2019/03/26/9799555064b37105b45b0acc0e54c2b7_FORMATO.png,3,2.1,Gustavo Campanharo,5.2,4,3.64,3,"{'FC': 4, 'FD': 1, 'FF': 2, 'FS': 2, 'PE': 5, 'RB': 4}",gustavo-campanharo,6,1.48
114,Augusto,71042,315,https://s.glbimg.com/es/sde/f/2019/03/28/a943ff6068ab0a2af942a381c74055b4_FORMATO.png,1,4.2,Augusto César dos Santos Moreira,4.2,4,4.33,3,"{'FC': 1, 'FD': 1, 'FS': 1, 'RB': 2}",augusto,7,0.33
115,Everaldo,78117,315,https://s.glbimg.com/es/sde/f/2019/03/28/06c711b652c1c301dcb21fa9dc4a4b81_FORMATO.png,3,10.0,Everaldo Stum,12.9,5,17.99,3,"{'FC': 8, 'FD': 2, 'FF': 5, 'FS': 3, 'G': 3, 'PE': 3, 'RB': 2}",everaldo,7,2.95
116,Rildo,73635,315,https://s.glbimg.com/es/sde/f/2019/03/26/a767420a07d616038c0c02ad7324e41d_FORMATO.png,0,0.0,Rildo de Andrade Felicissimo,0.0,5,6.0,3,{},rildo,5,0.0
117,Moisés Ribeiro,78991,315,https://s.glbimg.com/es/sde/f/2017/04/25/c7b046cc3c9a420d4047bb8d6d4b6570_FORMATO.png,0,0.0,Moisés Ribeiro Santos,0.0,4,3.0,3,{},moises-ribeiro,3,0.0
118,Roberto,71116,315,https://s.glbimg.com/es/sde/f/2018/08/29/ee96b4652f7fe6a58750ecd5d477ee2f_FORMATO.png,0,0.0,Roberto Heuchayer Santos de Araújo,0.0,2,4.0,3,{},roberto,6,0.0
119,Marcos Vinícius,73721,315,https://s.glbimg.com/es/sde/f/2019/03/26/c2b0e34304588c240e10978e0c94c9b4_FORMATO.png,0,0.0,Marcos Vinícius de Jesus Araújo,0.0,4,5.0,3,{},marcos-vinicius,6,0.0
120,Bruno Pacheco,90061,315,https://s.glbimg.com/es/sde/f/2018/05/24/bcba131b890d61329d3dd3d53d25182e_FORMATO.png,3,7.23,Bruno de Jesus Pacheco,4.7,2,14.74,3,"{'A': 1, 'FC': 1, 'FS': 4, 'PE': 1, 'RB': 7, 'SG': 1}",bruno-pacheco,7,0.06
121,Joílson,80779,315,https://s.glbimg.com/es/sde/f/2019/03/28/c399a208d27940ebedbddfb51a1ec884_FORMATO.png,0,0.0,Joílson de Jesus Cardoso,0.0,3,2.0,3,{},joilson,6,0.0
122,Vinícius Freitas,81537,315,https://s.glbimg.com/es/sde/f/2018/03/02/3a7c7444601af167011a0fbe974ab8d6_FORMATO.png,0,0.0,Vinícius Freitas Ribeiro,0.0,2,3.0,3,{},vinicius-freitas,6,0.0
123,Carlos Augusto,101803,264,https://s.glbimg.com/es/sde/f/2019/02/06/439ee9c0f2c51b2befd0bf35184abd44_FORMATO.png,3,4.23,Carlos Augusto Zopalato Neves,-0.2,2,5.59,3,"{'CA': 1, 'FC': 3, 'FF': 1, 'G': 1, 'PE': 7, 'RB': 3, 'SG': 1}",carlos-augusto,6,-1.45
124,Thiago Santos,93151,315,https://s.glbimg.com/es/sde/f/2019/03/26/70593eaab03c89102d9fea7530be2461_FORMATO.png,0,0.0,Thiago Nascimento dos Santos,0.0,5,3.0,3,{},thiago-santos,5,0.0
125,Victor Andrade,80536,315,https://s.glbimg.com/es/sde/f/2018/08/03/f380d4813f712ab88644cb0ed0972599_FORMATO.png,0,0.0,Victor Andrade Santos,0.0,5,3.0,3,{},victor-andrade,5,0.0
126,Aylon,85930,315,https://s.glbimg.com/es/sde/f/2019/03/28/1f6770e6c240b90a3423b20187192bc6_FORMATO.png,2,-0.2,Aylon Darwin Tavella,0.0,5,2.34,3,"{'CA': 1, 'FD': 1, 'FS': 2, 'PE': 2}",aylon,6,0.0
127,Lourency,94249,315,https://s.glbimg.com/es/sde/f/2017/04/24/31a53361a6013019b911ee81b38648a9_FORMATO.png,0,0.0,Lourency do Nascimento Rodrigues,0.0,5,3.0,3,{},lourency,6,0.0
128,Perotti,94286,315,https://s.glbimg.com/es/sde/f/2018/05/24/7a6258cfd7a8c2d933e2e742f3c6f783_FORMATO.png,1,0.5,Pedro Henrique Perotti,0.0,5,1.66,3,{'FS': 1},perotti,6,0.0
129,Kendy,98421,315,https://s.glbimg.com/es/sde/f/2018/05/24/523e1089d0afe7b92de643fefef0ec55_FORMATO.png,0,0.0,Kendy Tateishi Berbel,0.0,4,2.0,3,{},kendy,6,0.0
130,Bryan,97536,315,https://s.glbimg.com/es/sde/f/2017/06/07/423798cbfcbd349a861fc146b3a5c1e9_FORMATO.png,0,0.0,Bryan Borges Mascarenhas,0.0,2,2.0,3,{},bryan,6,0.0
131,Hiago,97535,315,https://s.glbimg.com/es/sde/f/2018/05/24/290a6f9eadad6684596a861f850734aa_FORMATO.png,0,0.0,Hiago Corrêa Silveira Cena,0.0,3,2.0,3,{},hiago,6,0.0
132,Tiepo,98412,315,https://s.glbimg.com/es/sde/f/2018/05/24/032ba79a6516fa519217f825972c92b9_FORMATO.png,3,7.5,Giovanni Silva Tiepo,1.5,1,15.23,3,"{'DD': 7, 'FS': 1, 'GS': 2, 'SG': 1}",tiepo,7,-0.96
133,Bruno Silva,101422,315,https://s.glbimg.com/es/sde/f/2018/05/24/c08c1ffb51c09b59126c4f9ae3771ec7_FORMATO.png,1,-0.3,Bruno da Silva Costa,-0.3,5,2.8,3,{'PE': 1},bruno-silva,6,-1.2
134,Orzusa,99160,315,https://s.glbimg.com/es/sde/f/2019/03/28/f097d7229e237a4c8f098bd3ee11656a_FORMATO.png,0,0.0,Edgardo Daniel Orzusa Cáceres,0.0,4,2.0,3,{},orzusa,6,0.0
135,Yann Rolim,102892,315,https://s.glbimg.com/es/sde/f/2018/08/01/42e8f3434bff7d6238a0dca11f2239f8_FORMATO.png,0,0.0,Yann Del Pino Rolim,0.0,4,4.0,3,{},yann-rolim,5,0.0
136,Diego Torres,98794,315,https://s.glbimg.com/es/sde/f/2019/03/28/a16774fba850b0c0dafc5cb1c27fbb4f_FORMATO.png,2,1.7,Diego Fabián Torres,3.1,4,3.78,3,"{'FD': 1, 'FF': 2, 'FS': 3, 'PE': 8, 'RB': 1}",diego-torres,7,0.1
137,Régis,102999,315,https://s.glbimg.com/es/sde/f/2019/04/18/bad714f682461e54632caf1faf4cc374_FORMATO.png,3,1.9,Régis Tosatti Giacomin,0.7,4,4.01,3,"{'FC': 4, 'FF': 3, 'FS': 1, 'PE': 4, 'RB': 4}",regis,7,-0.24
138,Vagner Love,38959,264,https://s.glbimg.com/es/sde/f/2019/02/06/68c6e37ae1fb16494de79cafff02b90e_FORMATO.png,3,-1.13,Vagner Silva de Souza,0.2,5,3.27,3,"{'CA': 1, 'FC': 3, 'FF': 1, 'FS': 1, 'PE': 4}",vagner-love,6,-0.4
139,Vini Locatelli,102998,315,https://s.glbimg.com/es/sde/f/2019/04/03/dd414ff9b71a2dad41b8695b82517f67_FORMATO.png,0,0.0,Vinicius Farias Locatelli,0.0,4,1.0,3,{},vini-locatelli,6,0.0
140,Tharlis,102997,315,https://s.glbimg.com/es/sde/f/2019/04/18/f819791c50769c7bd2a9f1e7f5a77afa_FORMATO.png,1,2.9,Tharlis Sartori,0.0,4,3.43,3,"{'FC': 2, 'PE': 2, 'RB': 3}",tharlis,6,0.0
141,Ralf,52190,264,https://s.glbimg.com/es/sde/f/2019/02/06/4e5beab65201f8f8c1735830d6a02dcc_FORMATO.png,3,5.2,Ralf de Souza Telles,3.3,4,10.89,3,"{'FC': 1, 'FF': 1, 'FS': 6, 'PE': 4, 'RB': 9}",ralf,7,-0.32
142,Bruno Silva,68698,266,https://s.glbimg.com/es/sde/f/2019/03/21/555c62e4a3cee5e6cbe3931eb000ac6f_FORMATO.png,3,5.33,Bruno César Pereira da Silva,7.9,4,9.58,3,"{'FC': 4, 'FD': 1, 'FF': 2, 'FS': 7, 'PE': 6, 'RB': 9}",bruno-silva,7,1.59
143,Walter,51413,264,https://s.glbimg.com/es/sde/f/2019/02/06/0ef34549e3f26ba2061fcdd3996db419_FORMATO.png,0,0.0,Walter Leandro Capeloza Artune,0.0,1,7.0,3,{},walter,6,0.0
144,Boselli,69161,264,https://s.glbimg.com/es/sde/f/2019/02/06/6b93d99737afb37518db7860237c6493_FORMATO.png,2,-0.9,Mauro Boselli,0.0,5,3.1,3,"{'CA': 1, 'FS': 2, 'I': 1, 'PE': 1}",boselli,7,0.0
145,Fábio Carille,70696,264,https://s.glbimg.com/es/sde/f/2018/03/20/3e7bfa01fec16848b569ba9368ea13ef_FORMATO.png,3,3.87,Fábio Luiz Carille de Araújo,3.03,6,9.97,3,{},fabio-carille,7,-0.27
146,Marllon,70666,264,https://s.glbimg.com/es/sde/f/2019/02/06/e29c0106aa1974e4cd90a90ef59b4195_FORMATO.png,1,6.7,Marllon Gonçalves Jerônimo Borges,6.7,3,5.9,3,"{'FF': 1, 'FS': 4, 'PE': 2, 'RB': 3}",marllon,6,0.9
147,Gustavo,86932,264,https://s.glbimg.com/es/sde/f/2019/02/06/6d494d9e7c83261edbd17de7facd16d6_FORMATO.png,0,0.0,Gustavo Henrique da Silva Sousa,0.0,5,5.0,3,{},gustavo,5,0.0
148,Gabriel,78605,264,https://s.glbimg.com/es/sde/f/2019/02/06/baef4698c6d846c8be6992cf2f289979_FORMATO.png,0,0.0,Gabriel Girotto Franco,0.0,4,7.0,3,{},gabriel,5,0.0
149,Júnior Urso,71829,264,https://s.glbimg.com/es/sde/f/2019/02/06/924a08f9c06e25b8362d702640759f02_FORMATO.png,0,0.0,Ocimar de Almeida Júnior,0.0,4,9.0,3,{},junior-urso,2,0.0
150,Danilo Avelar,72142,264,https://s.glbimg.com/es/sde/f/2019/02/06/b4161a8d9e42934abe47084d766a4281_FORMATO.png,0,0.0,Danilo Fernando Avelar,0.0,2,6.0,3,{},danilo-avelar,7,0.0
151,Manoel,69014,264,https://s.glbimg.com/es/sde/f/2019/02/06/7a29ceb9ee49fa81fe21cb9050fbb645_FORMATO.png,2,5.1,Manoel Messias Silva Carvalho,0.0,3,10.27,3,"{'CA': 1, 'FC': 1, 'FF': 1, 'PE': 2, 'RB': 5, 'SG': 1}",manoel,7,0.0
152,Renê Júnior,73281,264,https://s.glbimg.com/es/sde/f/2019/04/01/ac8a13be4c13b203361f517988495e10_FORMATO.png,0,0.0,Renê dos Santos Júnior,0.0,4,7.0,3,{},rene-junior,6,0.0
153,Michel,80664,264,https://s.glbimg.com/es/sde/f/2019/02/06/5cf4145bc72e5abb6bd4f33581c5dcf7_FORMATO.png,1,0.9,Michel Macedo Rocha Machado,0.9,2,2.48,3,"{'FC': 1, 'FS': 1, 'PE': 2, 'RB': 1}",michel,6,-0.52
154,Jadson,38315,264,https://s.glbimg.com/es/sde/f/2019/02/06/06365d7f224d6960706a6f69aef8fba0_FORMATO.png,2,-1.35,Jadson Rodrigues da Silva,-2.7,4,4.12,3,"{'CA': 1, 'FC': 2, 'FF': 2, 'FS': 1, 'PE': 6}",jadson,6,-2.82
155,Ramiro,78715,264,https://s.glbimg.com/es/sde/f/2019/02/06/04b6a8b3d67031f34903841aeb161e48_FORMATO.png,3,4.87,Ramiro Moschen Benetti,0.0,4,14.09,3,"{'A': 1, 'FC': 4, 'FD': 1, 'FF': 1, 'FS': 3, 'PE': 3, 'RB': 6}",ramiro,2,-1.41
156,André Luís,92146,264,https://s.glbimg.com/es/sde/f/2019/02/06/59457a2ad367fb284b8018fce67b404f_FORMATO.png,1,2.9,Andre Luis da Costa Alfredo,2.9,5,3.88,3,"{'FS': 4, 'PE': 2, 'RB': 1}",andre-luis,6,-0.12
157,Mateus Vital,93108,264,https://s.glbimg.com/es/sde/f/2019/02/06/d982583e35582285e375b0a64a8c7c65_FORMATO.png,3,4.2,Mateus da Silva Vital Assumpção,12.4,4,7.06,3,"{'FD': 1, 'FF': 2, 'FS': 3, 'G': 1, 'PE': 4, 'RB': 1}",mateus-vital,6,3.78
158,Sergio Díaz,94010,264,https://s.glbimg.com/es/sde/f/2019/02/06/d12754823e31f219f7d80d0447c43045_FORMATO.png,0,0.0,Sergio Ismael Díaz Velázquez,0.0,5,2.0,3,{},sergio-diaz,6,0.0
159,Pedro Henrique,87225,264,https://s.glbimg.com/es/sde/f/2019/02/06/6cc2d2192a7fdcee632bd0ffc2bb0b3f_FORMATO.png,3,4.43,Pedro Henrique Ribeiro Gonçalves,4.5,3,8.82,3,"{'FF': 1, 'FS': 3, 'PE': 5, 'RB': 5, 'SG': 1}",pedro-henrique,2,0.49
160,Clayson,83817,264,https://s.glbimg.com/es/sde/f/2019/02/06/077539db6d686eb07bf2ca8639d9dc01_FORMATO.png,3,4.07,Clayson Henrique da Silva Vieira,0.2,5,11.17,3,"{'FC': 4, 'FD': 3, 'FF': 1, 'FS': 3, 'G': 1, 'PE': 9, 'RB': 2}",clayson,7,-1.16
161,Régis,82647,264,https://s.glbimg.com/es/sde/f/2019/03/25/ddaf043a6b531a4c6a2bcd253dcb7f46_FORMATO.png,0,0.0,Régis Augusto Salmazzo,0.0,4,5.0,3,{},regis,6,0.0
162,Pedrinho,98706,264,https://s.glbimg.com/es/sde/f/2019/02/06/369fae65d5f486ba841885487ea7101e_FORMATO.png,3,2.97,Pedro Victor Delmino da Silva,0.2,4,9.6,3,"{'FC': 1, 'FS': 4, 'G': 1, 'PE': 7, 'RB': 1}",pedrinho,7,-1.01
163,Ángel Romero,88323,264,https://s.glbimg.com/es/sde/f/2019/02/06/8d39cda902d86d1559ae8045f74eb43f_FORMATO.png,0,0.0,Ángel Rodrigo Romero Villamayor,0.0,5,6.0,3,{},angel-romero,6,0.0
164,Richard,86711,264,https://s.glbimg.com/es/sde/f/2019/02/06/f661f3843c77bc3c77b79d938ce3a097_FORMATO.png,1,4.2,Richard Cândido Coelho,4.2,4,5.05,3,"{'FC': 2, 'FS': 2, 'PE': 1, 'RB': 3}",richard,6,0.05
165,Filipe,100712,264,https://s.glbimg.com/es/sde/f/2019/02/06/ba13d5761ed98365ec79a8919eaed8e4_FORMATO.png,0,0.0,Filipe Gonçalves dos Santos,0.0,1,2.0,3,{},filipe,6,0.0
166,Henrique,37694,283,https://s.glbimg.com/es/sde/f/2018/05/18/f4c3f244aefa8557f0db6db3c2b7328a_FORMATO.png,2,1.45,Henrique Pacheco de Lima,1.4,4,6.56,3,"{'FC': 4, 'FS': 2, 'PE': 2, 'RB': 3}",henrique,7,-1.42
167,Fessin,97994,264,https://s.glbimg.com/es/sde/f/2019/03/26/d280c476822d11a21bba9408da199dba_FORMATO.png,0,0.0,Jefferson Gabriel Nascimento Brito,0.0,4,2.0,3,{},fessin,6,0.0
168,Caetano,103575,264,https://s.glbimg.com/es/sde/f/2018/10/13/ce82b8abc2ec1b2cbb8702003dddc2cd_FORMATO.png,0,0.0,João Victor Andrade Caetano,0.0,2,1.0,3,{},caetano,6,0.0
169,Marquinhos,102292,264,https://s.glbimg.com/es/sde/f/2019/02/06/5cc6bf26cf02ba42799cdc0774e56005_FORMATO.png,0,0.0,Marcos Vinícius Sousa Natividade,0.0,4,1.0,3,{},marquinhos,6,0.0
170,Fabrício Oya,105046,264,https://s.glbimg.com/es/sde/f/2019/02/23/c035b4c91720ea4e0f7c275453952768_FORMATO.png,0,0.0,Fabricio Keiske Rodrigues Oya,0.0,4,2.0,3,{},fabricio-oya,6,0.0
171,Thiaguinho,102599,264,https://s.glbimg.com/es/sde/f/2019/02/06/d56eca3cffea14801ef2035fdc653d18_FORMATO.png,0,0.0,Thiago Beserra dos Santos,0.0,4,3.0,3,{},thiaguinho,6,0.0
172,Mano Menezes,37281,283,https://s.glbimg.com/es/sde/f/2018/05/18/b67ea93f254fb3c5b6517b9f84238c19_FORMATO.png,3,3.81,Luis Antônio Venker de Menezes,4.11,6,9.4,3,{},mano-menezes,7,-0.02
173,João Victor,104250,264,https://s.glbimg.com/es/sde/f/2019/03/26/c13e38517c9406ec1c47b1cdd41eb68e_FORMATO.png,0,0.0,João Victor da Silva Marcelino,0.0,3,2.0,3,{},joao-victor,6,0.0
174,Araos,102352,264,https://s.glbimg.com/es/sde/f/2019/02/06/66fc3c9278c317626d1573f8dc6a5f36_FORMATO.png,0,0.0,Ángelo Giovanni Araos Llanos,0.0,4,4.0,3,{},araos,6,0.0
175,Fred,38162,283,https://s.glbimg.com/es/sde/f/2018/05/18/d0c4af39faf530d73e1192ba68d0ce20_FORMATO.png,3,1.87,Frederico Chaves Guedes,2.8,5,7.26,3,"{'A': 1, 'CA': 1, 'FC': 4, 'FD': 1, 'FF': 4, 'FS': 5, 'I': 1, 'PE': 6}",fred,7,0.1
176,Rafinha,38421,283,https://s.glbimg.com/es/sde/f/2018/05/07/0503b8716705d21bf6b86bfe04b6e00e_FORMATO.png,1,2.7,Rafael da Silva Francisco,0.0,4,6.73,3,"{'PE': 1, 'RB': 2}",rafinha,6,0.0
177,Egídio,42145,283,https://s.glbimg.com/es/sde/f/2018/05/18/4e9c58c4c55851aececb2f797dca0723_FORMATO.png,1,7.8,Egídio de Araújo Pereira Júnior,7.8,2,9.17,3,"{'A': 1, 'FD': 1, 'FF': 1, 'FS': 1, 'PE': 4, 'RB': 1}",egidio,2,0.17
178,Robinho,62104,283,https://s.glbimg.com/es/sde/f/2018/05/07/9ec32acd97931db6852cd1b099fca085_FORMATO.png,2,2.35,Róbson Michael Signorini,0.5,4,7.27,3,"{'FC': 4, 'FD': 1, 'FF': 2, 'FS': 3, 'PE': 12, 'RB': 4}",robinho,7,-1.06
179,Edílson,38523,283,https://s.glbimg.com/es/sde/f/2018/05/18/44e434adf82fc311f1b839c8a9d7d38d_FORMATO.png,2,4.5,Edílson Mendes Guimarães,0.0,2,7.6,3,"{'CA': 1, 'FC': 3, 'FS': 3, 'FT': 1, 'PE': 5, 'RB': 3, 'SG': 1}",edilson,7,0.0
180,Lucas Silva,79701,283,https://s.glbimg.com/es/sde/f/2018/05/07/ca0ef33e042d0136838dfb74844f22a7_FORMATO.png,3,1.7,Lucas Silva Borges,5.6,4,5.0,3,"{'FC': 1, 'FD': 2, 'FS': 1, 'PE': 1, 'RB': 2}",lucas-silva,7,1.38
181,Dodô,68727,283,https://s.glbimg.com/es/sde/f/2019/02/04/ee21ad2d06f9472ebeac2c604d782d83_FORMATO.png,2,2.45,José Rodolfo Pires Ribeiro,0.0,2,6.87,3,"{'FC': 4, 'FF': 1, 'FS': 1, 'PE': 8, 'RB': 2, 'SG': 1}",dodo,2,0.0
182,Sassá,79578,283,https://s.glbimg.com/es/sde/f/2018/05/07/89b8e9b3d830ff681500c63572397636_FORMATO.png,0,0.0,Luiz Ricardo Alves,0.0,5,8.0,3,{},sassa,6,0.0
183,Jadson,80129,283,https://s.glbimg.com/es/sde/f/2019/02/04/fafc80986c9ff78c6b10c98b72c33190_FORMATO.png,2,0.0,Jadson Alves dos Santos,0.0,4,3.75,3,{},jadson,6,-0.59
184,Rafael,68928,283,https://s.glbimg.com/es/sde/f/2018/05/07/950b9601003125498cffc38c229783f4_FORMATO.png,0,0.0,Rafael Pires Monteiro,0.0,1,6.0,3,{},rafael,6,0.0
185,Léo,50459,283,https://s.glbimg.com/es/sde/f/2018/05/18/07a11eb9e0ab294a13fe3b76d7e9393b_FORMATO.png,2,3.25,Leonardo Renan Simões de Lacerda,0.5,3,7.28,3,"{'FC': 2, 'FS': 2, 'RB': 1, 'SG': 1}",leo,7,-1.11
186,Hugo Moura,101594,262,https://s.glbimg.com/es/sde/f/2019/04/26/715d1c48df5b307209cb6157de7d8965_FORMATO.png,1,6.6,Hugo Moura Arruda da Silva,6.6,4,4.41,3,"{'A': 1, 'FC': 1, 'PE': 3, 'RB': 2}",hugo-moura,6,1.41
187,David,90309,283,https://s.glbimg.com/es/sde/f/2018/05/18/9c8442508cec9bf9dc9f0af8f306e11b_FORMATO.png,2,2.65,David Correa da Fonseca,1.3,5,5.6,3,"{'FC': 4, 'FD': 1, 'FF': 3, 'FS': 3, 'I': 1, 'PE': 1, 'RB': 2}",david,6,-0.48
188,Ariel Cabral,80363,283,https://s.glbimg.com/es/sde/f/2018/05/18/f33acc95e50fe26abc27ac1d525bb4a4_FORMATO.png,1,-0.9,Alejandro Ariel Cabral,0.0,4,3.23,3,{'PE': 3},ariel-cabral,6,0.0
189,Marquinhos Gabriel,68954,283,https://s.glbimg.com/es/sde/f/2019/02/04/f910b4ed58ff035220b338cff4ea9f5b_FORMATO.png,2,0.6,Marcos Gabriel do Nascimento,0.0,4,4.46,3,"{'FC': 1, 'FS': 1, 'PE': 1, 'RB': 1}",marquinhos-gabriel,5,0.0
190,Raniel,86797,283,https://s.glbimg.com/es/sde/f/2018/05/07/074f3b8960ae6ea7711fa17be1c27cac_FORMATO.png,0,0.0,Raniel Santana de Vasconcelos,0.0,5,8.0,3,{},raniel,5,0.0
191,Lucas Romero,84558,283,https://s.glbimg.com/es/sde/f/2018/05/07/5afee43c79c6ee5a180385ef4550fd6c_FORMATO.png,2,-0.25,Lucas Daniel Romero,0.0,4,1.43,3,"{'CA': 2, 'FC': 5, 'PE': 5, 'RB': 5}",lucas-romero,6,0.0
192,Max,94982,265,https://s.glbimg.com/es/sde/f/2019/02/27/1742dc16d6ca6bb28a57dbd1123a9069_FORMATO.png,0,0.0,Max Alexandre dos Santos Silva,0.0,4,1.0,3,{},max,6,0.0
193,Orejuela,95352,283,https://s.glbimg.com/es/sde/f/2019/03/31/bab8422e33f99d2553b8c998855973de_FORMATO.png,1,2.9,Luis Manuel Orejuela García,2.9,2,5.34,3,"{'FC': 3, 'FD': 1, 'FS': 1, 'PE': 1, 'RB': 2}",orejuela,6,-0.66
194,Vitor Eudes,102137,283,https://s.glbimg.com/es/sde/f/2018/11/22/3fc8cbbb0eff85d2cfd8e31bd040d110_FORMATO.png,0,0.0,Vitor Eudes de Souza Costa,0.0,1,2.0,3,{},vitor-eudes,6,0.0
195,Cacá,102340,283,https://s.glbimg.com/es/sde/f/2018/05/18/9e847531623845ec5f88f060b157da00_FORMATO.png,0,0.0,Carlos de Menezes Júnior,0.0,3,2.0,3,{},caca,6,0.0
196,Fabrício Bruno,90768,283,https://s.glbimg.com/es/sde/f/2019/02/04/d5a1e093c0e8dfd5ead943946e093661_FORMATO.png,0,0.0,Fabrício Bruno Soares de Faria,0.0,3,5.0,3,{},fabricio-bruno,6,0.0
197,Murilo,97653,283,https://s.glbimg.com/es/sde/f/2018/05/07/e153f69f7bac5d6410218a2a59787c11_FORMATO.png,1,-1.8,Murilo Cerqueira Paim,0.0,3,2.22,3,"{'CV': 1, 'FC': 3, 'FS': 1, 'PE': 1, 'RB': 3}",murilo,6,0.0
198,Rafael Santos,97907,283,https://s.glbimg.com/es/sde/f/2019/03/28/218f2be6e5fe193939a7c29948a70d4d_FORMATO.png,0,0.0,Rafael Lucas Cardoso Santos,0.0,2,1.0,3,{},rafael-santos,6,0.0
199,Éderson,103099,283,https://s.glbimg.com/es/sde/f/2018/09/25/2b532258f7e60e9ec20bb6d04c574566_FORMATO.png,0,0.0,Éderson José dos Santos Lourenço da Silva,0.0,4,2.0,3,{},ederson,6,0.0
200,Carlinhos,38451,341,https://s.glbimg.com/es/sde/f/2019/03/23/f1d152fe2c81a717de8d0f472e57f90d_FORMATO.png,2,2.4,Carlos Andrade Souza,5.6,2,4.36,3,"{'FS': 2, 'PE': 9, 'RB': 1, 'SG': 1}",carlinhos,7,0.75
201,Vinícius Popó,105201,283,https://s.glbimg.com/es/sde/f/2019/03/28/4a8cc6dc2e1b9cb619a2da8fe306b9da_FORMATO.png,0,0.0,Vinícius Santana da Silva,0.0,5,2.0,3,{},vinicius-popo,6,0.0
202,Marcelo Cabo,37333,341,https://s.glbimg.com/es/sde/f/2019/03/23/843c23143eca2d56e0f4bbd3030f4324_FORMATO.png,3,3.08,Marcelo Ribeiro Cabo,5.44,6,4.45,3,{},marcelo-cabo,7,1.41
203,Michel,103579,283,https://s.glbimg.com/es/sde/f/2019/03/28/a3e3e2db3e62bb26d03186bd96da7bed_FORMATO.png,0,0.0,Michel Borges De Jesus,0.0,4,2.0,3,{},michel,6,0.0
204,Gregore,95464,265,https://s.glbimg.com/es/sde/f/2019/03/29/6ad2ae60d8a847b0dcfc712888763ff8_FORMATO.png,3,4.1,Gregore de Magalhães da Silva,1.7,4,11.46,3,"{'FC': 12, 'FF': 1, 'FS': 2, 'PE': 5, 'RB': 12}",gregore,7,-0.8
205,Leandro Souza,62057,341,https://s.glbimg.com/es/sde/f/2019/03/23/3bdd0f64b8caf2a1f19db1abc54eb9a6_FORMATO.png,1,0.0,Leandro Rosa Souza,0.0,3,3.62,3,{},leandro-souza,6,0.0
206,Didira,63178,341,https://s.glbimg.com/es/sde/f/2019/03/23/53d76a1f4b80cf6193e40d704877fbab_FORMATO.png,3,2.03,Cícero dos Santos Bezerra,2.1,4,5.44,3,"{'FC': 1, 'FS': 6, 'PE': 8, 'RB': 4}",didira,7,0.01
